Task_ID,Timestamp,Joint_ID,Desired_Position,Actual_Position,Desired_Velocity,Actual_Velocity,Actuator_Torque_Command,Energy_Consumption,Path_Error,Predicted_Position_SRR_DM_Bi_LSTM,Predicted_Velocity_SRR_DM_Bi_LSTM,Inference_Latency,Edge_Node_ID,Task_Completion_Time,Environment_Load,Motion_Type,Robot_Model,Edge_Computing_Enabled,Green_Computing_Mode,Target_Desired_Position
T007,01-07-2024 09:01,5.071943816,41.43259874,40.03900966,0.31446056,0.269186217,1.002302737,4.724820929,0.517668496,41.13018737,0.328499344,23.61078968,Edge-02,11.32267479,Light,Pick,IRB6700,TRUE,TRUE,41.43259874
T006,01-07-2024 09:00,3.987051807,57.91147745,58.47637043,0.40934616,0.378191538,1.014909146,5.283966242,0.148364262,58.0855078,0.413789026,23.73155624,Edge-03,11.72860307,Light,Inspect,IRB6700,TRUE,TRUE,57.91147745
T006,01-07-2024 09:05,2.175130562,72.21809208,72.36438635,0.877931451,0.860493784,0.8,5.168378226,0.15906621,72.78446182,0.886128964,23.00271474,Edge-01,13.47650014,Light,Place,KUKA KR10,TRUE,TRUE,72.21809208
T009,01-07-2024 09:01,1.76480196,48.90891544,50.1577297,0.929982353,1.016066833,1.16424146,5.73969826,0.401299175,48.67298531,0.938073989,24.57685968,Edge-03,12.17826912,Heavy,Inspect,IRB6700,TRUE,TRUE,48.90891544
T003,01-07-2024 09:01,3.059421668,41.72288371,41.42437555,0.394494934,0.411362648,1.187948813,5.438050312,0.27290796,41.68967865,0.364020832,24.08939318,Edge-02,12.77119059,Light,Place,IRB6700,TRUE,TRUE,41.72288371
T004,01-07-2024 09:01,6,40.49639257,40.57803871,0.630602811,0.643165234,0.864439745,6,0.242685949,39.98737948,0.63192413,23.87456813,Edge-01,14.40256945,Heavy,Pick,KUKA KR10,TRUE,TRUE,40.49639257
T010,01-07-2024 09:02,3.86644955,44.93846616,44.52171374,0.627593547,0.655253488,1.498920854,5.808869922,0.217573898,44.46634497,0.623016445,23.37347126,Edge-01,11.76202773,Heavy,Weld,FANUC M-20iA,TRUE,TRUE,44.93846616
T003,01-07-2024 09:04,2.857904991,30.94174566,30.00576826,0.595636676,0.499844856,1.081172105,5.016682187,0.400308099,30.56672606,0.590894938,24.48097463,Edge-01,11.02925046,Light,Place,KUKA KR10,TRUE,TRUE,30.94174566
T005,01-07-2024 09:06,6,30.83572988,30.77679527,0.467108327,0.384434845,1.197403289,5.495342191,0.45717843,30.8284837,0.469796273,23.15877879,Edge-02,13.30758973,Heavy,Inspect,FANUC M-20iA,TRUE,TRUE,30.83572988
T002,01-07-2024 09:06,5.421846116,40.6798655,40.55098659,0.424507733,0.367801207,1.3322255,5.358518188,0.326683659,40.96387846,0.410939042,24.30864954,Edge-03,12.02147106,Light,Inspect,IRB6700,TRUE,TRUE,40.6798655
T003,01-07-2024 09:02,1.164925249,46.99316455,46.61756076,0.929015854,0.97301957,0.89630316,5.081508355,0.401945829,47.44361273,0.8976456,24.19985379,Edge-02,11.69247254,Heavy,Place,IRB6700,TRUE,TRUE,46.99316455
T006,01-07-2024 09:06,4.805431166,84.54566112,84.53756032,0.517121386,0.595538319,0.8,6,0.251546398,84.56418479,0.508269473,23.14180111,Edge-02,11.88128642,Heavy,Weld,FANUC M-20iA,TRUE,TRUE,84.54566112
T003,01-07-2024 09:07,5.17825128,33.34954854,33.30891152,0.509093567,0.532738026,1.055833416,5.04703346,0.19921116,33.1847444,0.481318201,24.94286756,Edge-01,12.91356993,Heavy,Inspect,IRB6700,TRUE,TRUE,33.34954854
T005,01-07-2024 09:01,6,65.38233625,65.23625588,0.293814262,0.259365745,0.804890375,6,0.133874594,65.27274583,0.290582522,24.02353799,Edge-02,12.27427947,Heavy,Pick,FANUC M-20iA,TRUE,TRUE,65.38233625
T007,01-07-2024 09:01,1.014516945,10,9.52,0.236985992,0.227128788,1.025023482,6,0.202042863,9.42,0.205909768,24.17331904,Edge-01,12.85775056,Light,Inspect,FANUC M-20iA,TRUE,TRUE,10
T009,01-07-2024 09:06,5.208088648,49.98864753,49.97797533,0.615119373,0.601200537,1.299498467,5.710722762,0.373723854,50.16416513,0.616161167,24.48535784,Edge-03,12.12994383,Heavy,Pick,IRB6700,TRUE,TRUE,49.98864753
T007,01-07-2024 09:01,1,60.53074153,60.76819808,0.718802492,0.640134733,1.093766401,4.93775875,0.228776241,59.86809783,0.754536326,23.19313591,Edge-03,11.17380507,Heavy,Weld,KUKA KR10,TRUE,TRUE,60.53074153
T007,01-07-2024 09:05,2.541830645,19.53542598,19.34407305,0.758054157,0.795975904,1.275503442,5.309428978,0.434523476,19.18994373,0.777538958,23.67174031,Edge-01,14.79053575,Heavy,Weld,KUKA KR10,TRUE,TRUE,19.53542598
T006,01-07-2024 09:01,4.378015884,52.29659462,51.84147408,0.664344347,0.606227444,1.145588514,5.515203278,0.222243918,52.94012656,0.653809649,22.86361912,Edge-03,10.31981423,Heavy,Place,IRB6700,TRUE,TRUE,52.29659462
T003,01-07-2024 09:04,1,42.909715,42.88168976,0.532708413,0.526585741,1.052840641,5.549476944,0.347789341,43.6174176,0.522146095,23.50777165,Edge-03,14.32793967,Heavy,Inspect,KUKA KR10,TRUE,TRUE,42.909715
T003,01-07-2024 09:07,1,66.58555533,67.0016091,0.942218417,0.935404298,1.079154468,5.460399377,0.162255693,66.7926258,0.94166388,23.74718871,Edge-01,13.17332868,Heavy,Pick,IRB6700,TRUE,TRUE,66.58555533
T009,01-07-2024 09:00,1.458726408,64.51744698,64.62728158,0.817392778,0.793703024,1.124056096,5.313379007,0.255241718,64.85311296,0.81165493,23.70387075,Edge-03,10.93756547,Heavy,Pick,FANUC M-20iA,TRUE,TRUE,64.51744698
T002,01-07-2024 09:02,2.891169063,61.36809699,61.21480257,0.409057149,0.377189963,1.032701041,5.803515632,0.45542992,61.51481058,0.377446713,23.52437579,Edge-01,13.17737338,Heavy,Place,IRB6700,TRUE,TRUE,61.36809699
T001,01-07-2024 09:00,2.68965292,10,9.904975291,0.324053238,0.261956978,1.087804588,5.602413695,0.15840341,10.33971451,0.324232911,24.13996673,Edge-02,11.22392318,Heavy,Inspect,IRB6700,TRUE,TRUE,10
T002,01-07-2024 09:00,4.027728128,85.83269622,86.60142955,0.724044619,0.706005619,1.095241525,6,0.284041989,85.35110219,0.742651384,23.49073742,Edge-03,11.5432589,Light,Weld,IRB6700,TRUE,TRUE,85.83269622
T010,01-07-2024 09:05,3.171828022,75.63442705,75.33518511,0.912268042,0.851698038,1.384475575,4.51,0.21592359,76.12419457,0.927135292,23.26626982,Edge-02,13.59047778,Light,Inspect,FANUC M-20iA,TRUE,TRUE,75.63442705
T002,01-07-2024 09:03,4.306144821,45.93663856,46.2225399,0.609612491,0.64060415,1.011025284,5.596901924,0.471028724,44.85182157,0.558615801,23.94552376,Edge-02,14.08549629,Heavy,Inspect,KUKA KR10,TRUE,TRUE,45.93663856
T004,01-07-2024 09:07,6,77.33886638,76.87758971,0.576257275,0.557802219,1.129169192,5.42216793,0.240931365,77.69835792,0.606357899,23.60556017,Edge-03,11.5571433,Light,Place,KUKA KR10,TRUE,TRUE,77.33886638
T008,01-07-2024 09:06,4.079656587,83.221929,83.58383591,0.850358857,0.781937812,1.219097836,5.256212029,0.268711136,83.18414726,0.815330805,22.54265159,Edge-01,12.32966083,Light,Weld,IRB6700,TRUE,TRUE,83.221929
T007,01-07-2024 09:03,3.820748584,69.43826783,69.90760899,0.573194478,0.555283673,1.11341506,5.252999473,0.362619372,69.43085247,0.583198365,22.57971859,Edge-03,11.806814,Light,Pick,FANUC M-20iA,TRUE,TRUE,69.43826783
T001,01-07-2024 09:07,1,32.04890495,31.68999687,0.660082669,0.636773878,0.977532941,5.366124338,0.493066824,31.66714973,0.630990662,23.00733671,Edge-01,13.73512629,Heavy,Pick,IRB6700,TRUE,TRUE,32.04890495
T001,01-07-2024 09:06,3.749369611,61.36721096,60.56757011,0.935567955,0.952767098,1.115520383,4.736401541,0.182809902,61.23477463,0.931733189,23.46398024,Edge-02,11.18657233,Heavy,Pick,IRB6700,TRUE,TRUE,61.36721096
T008,01-07-2024 09:01,4.831298008,47.52717962,47.91063959,0.690430592,0.694374674,1.187793529,5.761587558,0.2956565,47.94544433,0.665296232,22.96692749,Edge-02,10.08955936,Light,Place,FANUC M-20iA,TRUE,TRUE,47.52717962
T008,01-07-2024 09:08,5.995039813,61.95015017,62.03922576,0.674923318,0.647135856,1.000009758,4.947636519,0.360296647,61.59864012,0.68646852,22.99603013,Edge-03,14.25887345,Heavy,Weld,KUKA KR10,TRUE,TRUE,61.95015017
T006,01-07-2024 09:05,4.705311462,89.43,89.85,0.901925717,0.873435781,0.912243292,5.212622211,0.301285772,89.51,0.931972498,24.73360579,Edge-03,11.14544465,Heavy,Pick,KUKA KR10,TRUE,TRUE,89.43
T007,01-07-2024 09:02,3.961527291,72.92328162,73.27587943,0.557604344,0.581046187,1.359315158,5.301712607,0.217158802,72.91676138,0.576297978,24.80029046,Edge-03,10.90447731,Heavy,Pick,FANUC M-20iA,TRUE,TRUE,72.92328162
T005,01-07-2024 09:02,1.477951952,10,9.52,0.2,0.12,1.337487429,5.288903161,0.384660163,9.42,0.2,24.1426806,Edge-02,12.65632327,Heavy,Place,KUKA KR10,TRUE,TRUE,10
T007,01-07-2024 09:06,1,63.1286914,63.35940904,0.87100075,0.757801479,1.173728744,5.16604846,0.443607528,63.69392464,0.879675536,23.94888722,Edge-01,12.06625197,Light,Weld,FANUC M-20iA,TRUE,TRUE,63.1286914
T004,01-07-2024 09:05,2.588675203,60.13447887,59.7166485,0.297063041,0.334787124,1.04589008,5.177410379,0.305587683,59.85191595,0.343383668,24.16650516,Edge-02,11.24529217,Heavy,Weld,KUKA KR10,TRUE,TRUE,60.13447887
T003,01-07-2024 09:01,1,57.1672301,57.32250266,0.861645488,0.812677414,1.312106308,4.51,0.244671481,57.30559426,0.857277452,22.64876123,Edge-01,10.72149174,Light,Inspect,KUKA KR10,TRUE,TRUE,57.1672301
T007,01-07-2024 09:06,5.47886325,29.72448793,30.22903571,0.59958184,0.567381787,1.190461229,5.219877367,0.269436511,30.64558836,0.605359803,23.28087779,Edge-01,12.02485634,Heavy,Weld,IRB6700,TRUE,TRUE,29.72448793
T009,01-07-2024 09:02,4.821914636,21.59554178,21.51729637,0.370879058,0.356305875,1.161768578,5.612896511,0.236834308,21.57376482,0.397118443,24.99,Edge-01,12.48825823,Light,Inspect,FANUC M-20iA,TRUE,TRUE,21.59554178
T001,01-07-2024 09:02,3.986971236,42.77824273,42.40486888,0.621687734,0.693673665,0.921806636,5.333914954,0.319970625,43.52745588,0.619059913,22.5,Edge-02,11.70265162,Heavy,Inspect,KUKA KR10,TRUE,TRUE,42.77824273
T004,01-07-2024 09:07,3.957091606,10,9.52,0.540611863,0.570830808,1.5,6,0.229145697,9.42,0.517206522,23.48579477,Edge-02,13.52276477,Light,Pick,KUKA KR10,TRUE,TRUE,10
T001,01-07-2024 09:05,2.378536094,51.94523765,51.77750595,0.482590098,0.395855571,1.212237812,4.51,0.203110112,51.78104878,0.500571087,24.77925561,Edge-01,13.443368,Heavy,Pick,KUKA KR10,TRUE,TRUE,51.94523765
T003,01-07-2024 09:00,2.382165062,89.43,89.85,0.67936243,0.639196143,1.480607257,5.249521772,0.153032806,89.51,0.684892015,23.71439616,Edge-02,12.2380025,Heavy,Inspect,KUKA KR10,TRUE,TRUE,89.43
T006,01-07-2024 09:06,3.417087356,79.99776242,80.35096859,0.875587,0.876538751,1.010089598,6,0.271989859,80.01003641,0.886627698,22.5,Edge-01,10.78363176,Heavy,Place,IRB6700,TRUE,TRUE,79.99776242
T002,01-07-2024 09:05,2.05175745,38.96652924,39.15655385,0.590275721,0.638459297,1.124068315,5.401516512,0.326340824,38.78305378,0.558184388,24.99,Edge-03,15,Heavy,Inspect,FANUC M-20iA,TRUE,TRUE,38.96652924
T010,01-07-2024 09:03,3.972286572,54.05658556,54.34187396,0.808000046,0.786696678,0.804984585,5.10253743,0.175356827,53.82996866,0.813121097,24.20854035,Edge-03,10.72630648,Light,Inspect,IRB6700,TRUE,TRUE,54.05658556
T002,01-07-2024 09:02,3.39975324,70.80147193,70.52896862,0.849421678,0.749293353,1.330001134,4.974883428,0.162454139,70.81961333,0.83681804,24.99,Edge-03,13.64569466,Heavy,Weld,FANUC M-20iA,TRUE,TRUE,70.80147193
T006,01-07-2024 09:06,2.441440201,81.06499506,81.72678058,0.392513165,0.491734975,1.084572167,5.044263521,0.415563784,80.55537075,0.399450561,22.53008485,Edge-01,11.91339172,Heavy,Place,FANUC M-20iA,TRUE,TRUE,81.06499506
T002,01-07-2024 09:01,3.193956508,63.11963274,63.63448457,0.253782498,0.123976112,1.041917467,5.666293562,0.273011626,62.96761795,0.227343675,23.73834908,Edge-02,13.49361089,Light,Place,FANUC M-20iA,TRUE,TRUE,63.11963274
T004,01-07-2024 09:05,4.696124201,42.02947844,42.44732883,0.30607763,0.331517783,0.861423085,5.634935973,0.211628386,41.63327068,0.302857893,23.745412,Edge-01,10.6000982,Light,Weld,FANUC M-20iA,TRUE,TRUE,42.02947844
T007,01-07-2024 09:01,4.09566442,29.61428724,29.42997689,0.522992209,0.604325147,1.299239384,5.003825412,0.163569128,30.04434183,0.513854899,24.50089117,Edge-02,14.75658583,Light,Pick,IRB6700,TRUE,TRUE,29.61428724
T002,01-07-2024 09:05,6,66.6429216,66.32926567,0.837711921,0.815881422,1.050030382,5.26966654,0.364893132,66.23518528,0.860262418,23.17682375,Edge-01,12.30509688,Heavy,Pick,KUKA KR10,TRUE,TRUE,66.6429216
T005,01-07-2024 09:05,3.124465241,89.43,89.85,0.462818569,0.475024838,0.914134056,4.787311834,0.359764188,89.51,0.507695744,23.16193415,Edge-01,10.01,Light,Inspect,FANUC M-20iA,TRUE,TRUE,89.43
T003,01-07-2024 09:01,6,89.43,89.85,0.850271135,0.85331238,0.910462859,5.781509899,0.457129024,89.51,0.81418179,22.76732367,Edge-02,11.86690105,Heavy,Weld,IRB6700,TRUE,TRUE,89.43
T007,01-07-2024 09:01,2.843405773,10,9.553666024,0.646677484,0.666353421,0.829907233,5.879640182,0.343403001,9.440996508,0.626811,22.80924512,Edge-03,13.68830652,Light,Weld,IRB6700,TRUE,TRUE,10
T003,01-07-2024 09:01,3.504644409,89.43,89.85,0.645017718,0.63828665,0.850745461,4.721920326,0.339442356,89.51,0.605618477,24.23916197,Edge-01,10.17824979,Light,Weld,FANUC M-20iA,TRUE,TRUE,89.43
T003,01-07-2024 09:06,4.738397202,27.58189202,27.09476361,0.837052518,0.815471355,1.035368901,5.711086917,0.319537839,27.82488832,0.844011819,22.87892671,Edge-03,13.04396723,Heavy,Inspect,FANUC M-20iA,TRUE,TRUE,27.58189202
T009,01-07-2024 09:05,6,75.21494293,75.23152188,0.64657914,0.673776237,1.206964808,5.680470925,0.310386534,75.53044347,0.615682881,23.80047813,Edge-01,12.09718615,Heavy,Inspect,IRB6700,TRUE,TRUE,75.21494293
T009,01-07-2024 09:06,2.514987957,74.67975931,74.11478128,0.778588407,0.75463503,0.964972682,5.107783276,0.3895082,74.88489327,0.79424421,23.58028877,Edge-02,10.34337258,Light,Weld,IRB6700,TRUE,TRUE,74.67975931
T004,01-07-2024 09:05,6,13.34447445,13.24038621,0.642186736,0.604672589,1.10090639,5.038853914,0.38920576,13.2927721,0.632122057,23.82423197,Edge-01,11.89412546,Heavy,Pick,KUKA KR10,TRUE,TRUE,13.34447445
T010,01-07-2024 09:07,2.448816829,16.99065171,17.9100568,0.758685209,0.788783377,1.128792721,6,0.155817814,16.83490522,0.724344576,23.45142907,Edge-02,12.74731099,Light,Pick,IRB6700,TRUE,TRUE,16.99065171
T006,01-07-2024 09:04,2.525589545,24.63639519,23.42258603,0.418690592,0.387016431,1.222844027,4.804667958,0.19026437,24.27020878,0.425496478,23.47092419,Edge-03,13.07097482,Light,Pick,KUKA KR10,TRUE,TRUE,24.63639519
T004,01-07-2024 09:03,4.474859986,48.26739656,48.19589422,0.660812485,0.606764839,1.254325991,5.541722009,0.365892173,48.36394557,0.643021111,24.38962784,Edge-02,11.1987273,Light,Place,FANUC M-20iA,TRUE,TRUE,48.26739656
T004,01-07-2024 09:06,3.697625434,54.9685425,54.88110806,0.47490279,0.508002888,0.8,4.965516088,0.250406004,54.53600439,0.477631772,23.02680159,Edge-03,12.45454647,Heavy,Pick,FANUC M-20iA,TRUE,TRUE,54.9685425
T009,01-07-2024 09:03,1,41.99072687,41.99395602,0.469429591,0.442778127,0.8,5.309980604,0.192520043,41.64055266,0.486936676,24.99,Edge-01,10.12122189,Light,Inspect,FANUC M-20iA,TRUE,TRUE,41.99072687
T007,01-07-2024 09:02,2.82947843,52.16724953,52.38852821,0.2,0.12,1.180399567,5.519426616,0.362268693,51.96820077,0.2,23.11868893,Edge-02,12.42976882,Light,Pick,FANUC M-20iA,TRUE,TRUE,52.16724953
T010,01-07-2024 09:05,4.187142642,50.61563874,50.18290429,0.355387986,0.313739279,1.104256177,5.757638819,0.138125625,51.13106556,0.356179545,23.8018576,Edge-01,12.82646008,Light,Weld,FANUC M-20iA,TRUE,TRUE,50.61563874
T007,01-07-2024 09:00,1.857962327,71.60861908,70.75003526,0.217387094,0.274110465,1.007619555,5.066589115,0.325713624,72.10145006,0.21697154,23.39358737,Edge-02,11.39729367,Heavy,Pick,IRB6700,TRUE,TRUE,71.60861908
T001,01-07-2024 09:05,4.539941076,60.70830562,60.93984929,0.985138752,0.971462666,1.268273001,4.703341622,0.230956486,61.17610305,0.977093087,22.82198991,Edge-01,10.01,Heavy,Place,IRB6700,TRUE,TRUE,60.70830562
T006,01-07-2024 09:03,4.972987631,86.96495875,87.37497118,1,1.010929887,1.180020333,5.042201956,0.322608,87.34557757,1.00412106,24.19128663,Edge-02,11.58487401,Heavy,Place,IRB6700,TRUE,TRUE,86.96495875
T004,01-07-2024 09:00,2.148634897,73.93299305,74.27489883,0.886045765,0.787690281,1.198374172,5.059525176,0.350859579,73.74683458,0.863468897,24.95828585,Edge-02,10.5198795,Heavy,Pick,IRB6700,TRUE,TRUE,73.93299305
T010,01-07-2024 09:00,2.183796395,32.97276744,32.59313735,0.573818586,0.61993709,1.104493646,4.98363696,0.099055024,33.55304264,0.574535267,24.06337582,Edge-03,12.86730289,Heavy,Weld,FANUC M-20iA,TRUE,TRUE,32.97276744
T003,01-07-2024 09:05,4.427591259,41.46599992,41.19517213,0.845787057,0.901086098,1.343959766,5.656183762,0.369352165,41.32199527,0.839420781,23.55902318,Edge-01,11.75595374,Heavy,Weld,KUKA KR10,TRUE,TRUE,41.46599992
T004,01-07-2024 09:06,1.759642109,18.71832547,18.91944939,0.385521287,0.416232936,1.370979981,4.51,0.119413547,18.97340442,0.373297518,23.66795838,Edge-02,11.59596841,Heavy,Weld,KUKA KR10,TRUE,TRUE,18.71832547
T006,01-07-2024 09:04,1.6858692,74.38779932,73.79102209,0.741738758,0.730251106,0.8,4.936046818,0.314439315,74.47565993,0.755343359,23.3985004,Edge-02,10.96161186,Heavy,Inspect,KUKA KR10,TRUE,TRUE,74.38779932
T006,01-07-2024 09:03,1.257064034,56.35111774,56.06658934,0.756166053,0.740617144,0.920850048,5.411393112,0.231833865,56.27525121,0.736242449,24.76085814,Edge-02,11.29073507,Heavy,Place,IRB6700,TRUE,TRUE,56.35111774
T005,01-07-2024 09:00,1,30.8233948,30.49451075,0.967124435,1.046537908,0.884692483,6,0.355175137,30.57928983,0.939581987,24.21137766,Edge-01,13.04640579,Light,Place,FANUC M-20iA,TRUE,TRUE,30.8233948
T010,01-07-2024 09:06,4.65951623,38.63243614,38.48627778,0.820741914,0.835161083,0.885051338,4.51,0.209296216,39.56158122,0.820091732,23.89444127,Edge-02,11.29481697,Heavy,Pick,IRB6700,TRUE,TRUE,38.63243614
T003,01-07-2024 09:08,4.952400142,84.1899544,85.16790804,0.676158679,0.657666913,1.118450963,5.008477934,0.278435815,84.29752778,0.653495047,23.63616275,Edge-01,12.10023166,Light,Weld,IRB6700,TRUE,TRUE,84.1899544
T005,01-07-2024 09:06,2.357500792,89.43,89.85,0.786185031,0.758039286,1.427056255,4.837922142,0.168537876,89.51,0.77039766,23.9405466,Edge-01,11.26000263,Heavy,Place,FANUC M-20iA,TRUE,TRUE,89.43
T010,01-07-2024 09:01,2.216120012,36.76190143,36.83741112,0.450037274,0.491629359,1.157802742,5.299260856,0.342819284,36.8398555,0.443264362,24.11241685,Edge-02,11.15430698,Light,Pick,FANUC M-20iA,TRUE,TRUE,36.76190143
T009,01-07-2024 09:01,2.191897602,48.00159045,48.46590691,0.657839786,0.616765308,1.069942401,5.082758888,0.351601128,48.91236235,0.660717564,23.97728347,Edge-02,13.90929903,Heavy,Weld,KUKA KR10,TRUE,TRUE,48.00159045
T007,01-07-2024 09:06,6,41.14929171,40.63473249,0.72549075,0.799435172,0.8,5.825588861,0.320809804,40.83852309,0.714055968,23.50358052,Edge-01,12.98865996,Light,Inspect,KUKA KR10,TRUE,TRUE,41.14929171
T001,01-07-2024 09:08,5.595466399,69.17279814,69.45659949,0.907396827,0.877398085,0.8,5.57350512,0.200189826,68.82254488,0.973096962,24.22158566,Edge-01,12.63861987,Heavy,Inspect,FANUC M-20iA,TRUE,TRUE,69.17279814
T006,01-07-2024 09:01,2.8592609,54.07950035,53.2367339,0.811650814,0.848462397,1.201565556,5.676276688,0.39404857,53.87179088,0.823144985,23.13540921,Edge-02,11.23391902,Heavy,Pick,KUKA KR10,TRUE,TRUE,54.07950035
T003,01-07-2024 09:00,4.968531263,63.31923769,62.77930402,0.656518107,0.700383284,0.94966064,4.737329009,0.107123096,63.11359167,0.657472807,23.74172667,Edge-03,10.01,Light,Place,IRB6700,TRUE,TRUE,63.31923769
T007,01-07-2024 09:03,5.596794625,53.709653,53.77152915,0.676447685,0.668148355,1.282597607,5.188110329,0.119962475,53.83021462,0.680810937,23.4980928,Edge-01,13.95630878,Light,Weld,KUKA KR10,TRUE,TRUE,53.709653
T006,01-07-2024 09:03,1.154165597,75.96084377,76.28218297,0.773086647,0.820632355,1.019018492,5.512326914,0.216891488,76.32649366,0.809646599,24.01563774,Edge-02,12.58755467,Heavy,Pick,IRB6700,TRUE,TRUE,75.96084377
T004,01-07-2024 09:04,4.334732801,38.16955264,38.65809865,0.667389075,0.726932893,0.995460299,5.095356176,0.123682554,38.83867232,0.651610086,24.99,Edge-01,11.82275051,Heavy,Inspect,KUKA KR10,TRUE,TRUE,38.16955264
T003,01-07-2024 09:06,5.125043883,57.34812664,56.59826502,0.65912484,0.611822394,0.881865928,5.096453921,0.278142513,57.27749293,0.660792932,24.15855769,Edge-01,12.11362609,Heavy,Inspect,FANUC M-20iA,TRUE,TRUE,57.34812664
T001,01-07-2024 09:02,5.745968538,84.91766894,84.69981204,0.399499425,0.353095444,1.148014986,4.585399862,0.24453661,84.91321002,0.393958393,23.35983667,Edge-01,10.82780419,Light,Weld,FANUC M-20iA,TRUE,TRUE,84.91766894
T009,01-07-2024 09:03,2.903938259,44.75311795,45.23043948,1,1.017910783,0.826529825,4.737655942,0.21040117,44.69054889,1.033965605,23.88466713,Edge-02,15,Heavy,Pick,FANUC M-20iA,TRUE,TRUE,44.75311795
T009,01-07-2024 09:02,3.193932708,35.46970683,35.22036526,0.706806827,0.631432531,1.151332209,5.990646553,0.354196496,35.77141445,0.730251613,23.92094765,Edge-01,13.7810291,Light,Pick,FANUC M-20iA,TRUE,TRUE,35.46970683
T001,01-07-2024 09:08,3.859833032,19.88701794,19.7631042,0.620657138,0.562214502,1.306370805,5.722576082,0.335816134,20.08826799,0.585796079,23.41830023,Edge-02,13.49796958,Light,Place,FANUC M-20iA,TRUE,TRUE,19.88701794
T003,01-07-2024 09:03,1.479237994,40.0894001,40.40609278,0.591006714,0.519914332,1.447675944,4.911775683,0.221896967,39.92804853,0.574842923,24.99,Edge-02,10.01,Light,Pick,FANUC M-20iA,TRUE,TRUE,40.0894001
T005,01-07-2024 09:07,3.090376788,63.63362617,63.87023296,0.664398106,0.717298113,0.8,5.303787113,0.308753239,63.53540041,0.672455585,23.59619943,Edge-01,12.36247045,Light,Pick,KUKA KR10,TRUE,TRUE,63.63362617
T007,01-07-2024 09:05,2.14833394,10,9.52,0.764160825,0.804457602,1.152919446,5.314097016,0.56,9.42,0.7334774,23.28479697,Edge-01,11.14627544,Heavy,Weld,FANUC M-20iA,TRUE,TRUE,10
T004,01-07-2024 09:02,3.561101468,41.62533352,41.61537063,0.496862503,0.481664639,1.415122813,4.821003925,0.403571605,42.17532812,0.523038129,24.36263078,Edge-01,12.07376625,Light,Weld,IRB6700,TRUE,TRUE,41.62533352
T009,01-07-2024 09:01,1.8456682,78.90196805,78.77915126,0.406927905,0.320923108,0.908552292,5.840395197,0.30171593,78.787332,0.434901515,23.54655825,Edge-01,12.12490052,Light,Pick,IRB6700,TRUE,TRUE,78.90196805
